signature_id	signature_name	gene_symbol	gene_symbol_clean	source_reference
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NUP50	NUP50	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NUP98	NUP98	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NUSAP1	NUSAP1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ODC1	ODC1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ODF2	ODF2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ORC2	ORC2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ORC5	ORC5	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ORC6	ORC6	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PA2G4	PA2G4	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PAFAH1B1	PAFAH1B1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PAICS	PAICS	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PAN2	PAN2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PBK	PBK	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PCNA	PCNA	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PDS5B	PDS5B	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PHF5A	PHF5A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PLK1	PLK1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PLK4	PLK4	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PML	PML	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PMS2	PMS2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PNN	PNN	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	POLA2	POLA2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	POLD1	POLD1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	POLD2	POLD2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	POLD3	POLD3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	POLE	POLE	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	POLE4	POLE4	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	POLQ	POLQ	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	POP7	POP7	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PPM1D	PPM1D	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PPP1R8	PPP1R8	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PRC1	PRC1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PRDX4	PRDX4	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PRIM2	PRIM2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PRKDC	PRKDC	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PRMT5	PRMT5	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PRP4K	PRP4K	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PRPS1	PRPS1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PSIP1	PSIP1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PSMC3IP	PSMC3IP	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PTTG1	PTTG1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PTTG3P	PTTG3P	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	PURA	PURA	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RACGAP1	RACGAP1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RAD1	RAD1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RAD21	RAD21	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RAD23B	RAD23B	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RAD50	RAD50	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RAD51AP1	RAD51AP1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RAD51C	RAD51C	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RAD54L	RAD54L	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RAN	RAN	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RANBP1	RANBP1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RASAL2	RASAL2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RBBP7	RBBP7	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RBL1	RBL1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RBM14	RBM14	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RFC1	RFC1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RFC2	RFC2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RFC3	RFC3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RNASEH2A	RNASEH2A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RPA1	RPA1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RPA2	RPA2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RPA3	RPA3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RPS6KA5	RPS6KA5	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	RRM2	RRM2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SAP30	SAP30	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SFPQ	SFPQ	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SHMT1	SHMT1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SLBP	SLBP	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SLC12A2	SLC12A2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SLC38A1	SLC38A1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SLC7A1	SLC7A1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SLC7A5	SLC7A5	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SMAD3	SMAD3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SMARCC1	SMARCC1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SMC1A	SMC1A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SMC2	SMC2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SMC3	SMC3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SMC4	SMC4	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SMC6	SMC6	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SNRPB	SNRPB	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SNRPD1	SNRPD1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SPAG5	SPAG5	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SPC24	SPC24	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SPC25	SPC25	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SQLE	SQLE	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SRSF1	SRSF1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SRSF10	SRSF10	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SRSF2	SRSF2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SS18	SS18	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SSRP1	SSRP1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	STAG1	STAG1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	STIL	STIL	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	STMN1	STMN1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SUV39H1	SUV39H1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	SYNCRIP	SYNCRIP	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TACC3	TACC3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TBRG4	TBRG4	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TCF19	TCF19	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TENT4A	TENT4A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TFDP1	TFDP1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TFRC	TFRC	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TGFB1	TGFB1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TIMELESS	TIMELESS	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TIPIN	TIPIN	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TK1	TK1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TLE3	TLE3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TMPO	TMPO	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TNPO2	TNPO2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TOP1	TOP1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TOP2A	TOP2A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TP53	TP53	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TPX2	TPX2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TRA2B	TRA2B	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TRAIP	TRAIP	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TRIP13	TRIP13	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TROAP	TROAP	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TTK	TTK	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TUBB	TUBB	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	TUBG1	TUBG1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	UBE2C	UBE2C	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	UBE2S	UBE2S	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	UBE2T	UBE2T	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	UBR7	UBR7	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	UCK2	UCK2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	UNG	UNG	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	UPF1	UPF1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	USP1	USP1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	WDR90	WDR90	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	WEE1	WEE1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	WRN	WRN	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	XPO1	XPO1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	XRCC6	XRCC6	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	YTHDC1	YTHDC1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ZW10	ZW10	Prespecified cell-cycle comparator panel
